name,country,lat,lng
Enugu,Nigeria,6.4528,7.5111
Yunzhong,China,39.8279,113.1
Yamagata,Japan,38.2554,140.3396
Guasavito,Mexico,25.5744,-108.4706
Tsukuba-kenkyūgakuen-toshi,Japan,36.0835,140.0764
Cluj-Napoca,Romania,46.7667,23.5833
Richmond,Canada,49.1667,-123.1333
Tehuacán,Mexico,18.4617,-97.3928
Coatzacoalcos,Mexico,18.15,-94.4333
Fort Lauderdale,United States,26.1412,-80.1464
Franca,Brazil,-20.5389,-47.4008
Wellington,New Zealand,-41.2889,174.7772
Dispur,India,26.1397,91.7925
Székesfehérvár,Hungary,47.1956,18.4089
Beersheba,Israel,31.2589,34.7997
Gulbarga,India,17.329,76.825
Vologda,Russia,59.2167,39.9
San Bernardo,Chile,-33.5833,-70.7
Hobart,Australia,-42.8806,147.325
Elche,Spain,38.2669,-0.6983
Aurora,United States,41.7638,-88.2902
Binxian,China,35.0542,108.0814
Olinda,Brazil,-8.0,-34.8833
Neiva,Colombia,2.9345,-75.2809
Praia Grande,Brazil,-24.0061,-46.4028
Kaiyuan,China,23.7111,103.2461
Yakutsk,Russia,62.03,129.73
Garoua,Cameroon,9.3,13.4
Bafoussam,Cameroon,5.4667,10.4167
Tempe,United States,33.3881,-111.9319
Yeşilyurt,Turkey,38.2961,38.2489
Fuji,Japan,35.1613,138.6763
Bangui,Central African Republic,4.3733,18.5628
Oulu,Finland,65.0142,25.4719
Nakuru,Kenya,-0.3,36.0667
Cariacica,Brazil,-20.2639,-40.42
Yoshiichō-shimobaru,Japan,33.18,129.715
Cascavel,Brazil,-24.9556,-53.4553
Jining,China,41.03,113.08
Bīkaner,India,28.0181,73.3169
Aguadilla,Puerto Rico,18.4382,-67.1537
Danbury,United States,41.4015,-73.4709
Canoas,Brazil,-29.92,-51.18
Sasebo,Japan,33.18,129.715
Kurgan,Russia,55.4667,65.35
Chigasaki,Japan,35.3333,139.4
Kassel,Germany,51.3158,9.4979
Abhā,Saudi Arabia,18.2169,42.5053
Milton Keynes,United Kingdom,52.04,-0.76
Chak Forty-one,Pakistan,31.0167,73.85
Zalantun,China,48.027,122.708
Solihull,United Kingdom,52.413,-1.778
Spring Hill,United States,28.4798,-82.53
Valparaíso,Chile,-33.0461,-71.6197
Vladikavkaz,Russia,43.04,44.6775
Islington,United Kingdom,51.544,-0.1027
Gastonia,United States,35.2494,-81.1854
Angeles City,Philippines,15.1472,120.5847
Nāgercoil,India,8.175,77.4306
Bunkyō-ku,Japan,35.7167,139.75
Charleroi,Belgium,50.4,4.4333
Lochau,Austria,47.5167,9.75
Agartala,India,23.8314,91.2869
Bandung,Indonesia,-6.912,107.6097
Bujumbura,Burundi,-3.3833,29.3667
Bauchi,Nigeria,10.3158,9.8442
Afyonkarahisar,Turkey,38.7578,30.5386
Latakia,Syria,35.5167,35.7833
Chalco,Mexico,19.2647,-98.8975
Holguín,Cuba,20.8869,-76.2592
Salinas,United States,36.6883,-121.6317
Lokoja,Nigeria,7.8019,6.7442
Yato,Japan,35.4833,139.45
Matsumoto,Japan,36.238,137.972
Paulista,Brazil,-7.9408,-34.8728
Xiaoli,China,22.6721,113.2509
Ḩamāh,Syria,35.1333,36.75
Luhansk,Ukraine,48.5678,39.3031
Fredericksburg,United States,38.2992,-77.4872
Vitória da Conquista,Brazil,-14.8658,-40.8389
Chōfugaoka,Japan,35.6506,139.5407
Orël,Russia,52.9686,36.0694
Ciudad Benito Juárez,Mexico,25.65,-100.0833
Ontario,United States,34.0393,-117.6064
Elk Grove,United States,38.4161,-121.3842
Podolsk,Russia,55.4311,37.5456
Richmond Hill,Canada,43.8667,-79.4333
Loni,India,28.75,77.28
Kluang,Malaysia,2.0336,103.3194
Marikina City,Philippines,14.65,121.1
Gainesville,United States,34.2902,-83.8294
Granada,Spain,37.1781,-3.6008
Ujjain,India,23.17,75.79
Battalgazi,Turkey,38.4228,38.3656
Jiayuguan,China,39.7732,98.2882
Ciudad Santa Catarina,Mexico,25.6833,-100.45
Agege,Nigeria,6.6219,3.3258
Kāshān,Iran,33.9825,51.4325
Uberaba,Brazil,-19.7478,-47.9319
Cary,United States,35.7819,-78.8195
Rancho Cucamonga,United States,34.1247,-117.5667
Datang,China,22.9406,113.9436
Shibuya-ku,Japan,35.6594,139.7006
Longquan,China,25.9106,114.786
Benguela,Angola,-12.55,13.4167
Vitsyebsk,Belarus,55.1917,30.2056
Yogyakarta,Indonesia,-7.8014,110.3644
Hrodna,Belarus,53.6667,23.8333
Khayelitsha,South Africa,-34.0403,18.6778
Oceanside,United States,33.2247,-117.3083
Aberdeen,United Kingdom,57.15,-2.11
Messina,Italy,38.1936,15.5542
Northcote,New Zealand,-36.8019,174.7494
Fort-de-France,Martinique,14.6,-61.0667
Bhīlwāra,India,25.35,74.63
Şabyā,Saudi Arabia,17.1489,42.6258
General Trias,Philippines,14.38,120.88
Iaşi,Romania,47.1622,27.5889
Odense,Denmark,55.3958,10.3886
Jhānsi,India,25.4486,78.5696
Sanandaj,Iran,35.3114,46.9961
San Juan del Río,Mexico,20.3833,-99.9833
Ulhāsnagar,India,19.22,73.15
Saga,Japan,33.2667,130.3
Liège,Belgium,50.6397,5.5706
Badalona,Spain,41.4489,2.2461
Santarém,Brazil,-2.43,-54.72
Ad Dīwānīyah,Iraq,31.9892,44.9247
Bahía Blanca,Argentina,-38.7167,-62.2667
Oaxaca,Mexico,17.0606,-96.7253
Vellore,India,12.9165,79.1325
Breda,Netherlands,51.5889,4.7758
Garden Grove,United States,33.7787,-117.9601
Güngören,Turkey,41.0225,28.8717
Tarrasa,Spain,41.57,2.013
Pointe-à-Pitre,Guadeloupe,16.2411,-61.5331
Lancaster,United States,34.6935,-118.1753
Ciudad General Escobedo,Mexico,25.7933,-100.1583
Windhoek,Namibia,-22.57,17.0836
Palmira,Colombia,3.5833,-76.25
Mahilyow,Belarus,53.9167,30.35
Jammu,India,32.73,74.87
Yonghetun,China,39.9131,116.6458
Rodriguez,Philippines,14.72,121.12
São Vicente,Brazil,-23.9633,-46.3922
Ribeirão das Neves,Brazil,-19.7669,-44.0869
Hemet,United States,33.7341,-116.9969
Los Mochis,Mexico,25.7835,-108.9937
São José dos Pinhais,Brazil,-25.535,-49.2058
Pachuca,Mexico,20.1,-98.75
Pembroke Pines,United States,26.0128,-80.3382
Muar,Malaysia,2.05,102.5667
Tampico,Mexico,22.2553,-97.8686
Temuco,Chile,-38.7333,-72.6667
Jayapura,Indonesia,-2.533,140.717
Kasukabe,Japan,35.9753,139.7523
Panama City,United States,30.1995,-85.6003
Talatona,Angola,-8.9167,13.1833
Belas,Angola,-8.9983,13.265
Pasay City,Philippines,14.55,121.0
Vallejo,United States,38.1125,-122.2342
Groznyy,Russia,43.3125,45.6986
Purnea,India,25.778,87.476
Pasir Gudang,Malaysia,1.5028,103.9356
Jalingo,Nigeria,8.9,11.3667
Pilar,Argentina,-34.45,-58.9167
Neya,Japan,34.7667,135.6333
Manchester,United States,42.9848,-71.4447
Holon,Israel,32.0167,34.7667
Medford,United States,42.3372,-122.854
Qianzhou,China,28.276,109.712
Ērer Sātā,Ethiopia,9.5667,41.3833
Bené Beraq,Israel,32.0833,34.8333
Yakou,China,33.295,113.5269
Qazvīn,Iran,36.2894,50.0086
Tambov,Russia,52.7231,41.4539
Mauldin,United States,34.7821,-82.3032
Constanţa,Romania,44.1667,28.6333
Mataram,Indonesia,-8.5833,116.1167
Kenitra,Morocco,34.25,-6.5833
Ageoshimo,Japan,35.9774,139.5932
Pécs,Hungary,46.0711,18.2331
Sidi Bouzid,Tunisia,35.0381,9.4858
Coacalco,Mexico,19.6333,-99.0931
Peterborough,United Kingdom,52.5661,-0.2364
Santa Cruz,United States,36.9789,-122.0346
Gdynia,Poland,54.5175,18.54
Puerto Plata,Dominican Republic,19.8,-70.6833
Androtsy,Madagascar,-24.1,46.3
Vitória,Brazil,-20.2889,-40.3083
Changhua,Taiwan,24.0667,120.5333
Sialkot City,Pakistan,32.4925,74.5311
Sakarya,Turkey,40.7833,30.4
Hagen,Germany,51.3667,7.4833
Al Khubar,Saudi Arabia,26.2833,50.2
İnegöl,Turkey,40.0806,29.5097
Palmdale,United States,34.5944,-118.1057
Norwich,United States,41.5495,-72.0882
Muskegon,United States,43.2281,-86.2562
Petrel,Spain,38.4789,-0.7967
Tsing Yi Town,Hong Kong,22.3456,114.1
Ōta,Japan,36.2911,139.3754
Belgaum,India,15.85,74.5
Croydon,United Kingdom,51.3727,-0.1099
Resistencia,Argentina,-27.4514,-58.9867
Sabadell,Spain,41.5486,2.1075
Leesburg,United States,28.7672,-81.8962
Takarazuka,Japan,34.8114,135.3406
Cartagena,Spain,37.6,-0.9833
Atsugichō,Japan,35.4333,139.3667
Brest,Belarus,52.1347,23.6569
Geelong,Australia,-38.15,144.35
Oviedo,Spain,43.36,-5.845
Çorlu,Turkey,41.15,27.8
Nijmegen,Netherlands,51.8475,5.8625
Hachinohe,Japan,40.5123,141.4884
Cuenca,Ecuador,-2.8974,-79.0045
High Point,United States,35.991,-79.9937
Đà Lạt,Vietnam,11.9417,108.4383
Taubaté,Brazil,-23.025,-45.5556
Mokpo,"Korea, South",34.7589,126.38
Győr,Hungary,47.6842,17.6344
Dexing,China,28.9306,117.5947
Agadir,Morocco,30.4333,-9.6
Tuscaloosa,United States,33.2348,-87.5268
Osan,"Korea, South",37.1498,127.0771
Barueri,Brazil,-23.5111,-46.8764
Mālegaon,India,20.55,74.55
Padova,Italy,45.4167,11.8667
Mandaluyong City,Philippines,14.58,121.03
Visalia,United States,36.3276,-119.3269
Jāmnagar,India,22.47,70.07
Potsdam,Germany,52.4,13.0667
Baardheere,Somalia,2.3333,42.2833
Camagüey,Cuba,21.3839,-77.9075
Huixquilucan,Mexico,19.3611,-99.3508
Sterlitamak,Russia,53.6333,55.95
Burlington,Canada,43.3167,-79.8
Nampula,Mozambique,-15.1167,39.2667
Hulin,China,45.7667,132.9333
Hong’an,China,47.21,123.61
Marysville,United States,48.0809,-122.1561
Az Zubayr,Iraq,30.3833,47.7
Jerez de la Frontera,Spain,36.6817,-6.1378
Bournemouth,United Kingdom,50.72,-1.88
Carrefour,Haiti,18.5344,-72.4094
Bārdoli,India,21.12,73.12
Nizhnevartovsk,Russia,60.95,76.6
Petrozavodsk,Russia,61.7833,34.3333
Zanjān,Iran,36.6789,48.5056
St. John's,Canada,47.4817,-52.7971
Arakawa,Japan,35.7333,139.7833
Sylhet,Bangladesh,24.9,91.8667
Gangneung,"Korea, South",37.75,128.9
Gaya,India,24.75,85.01
Guarujá,Brazil,-23.9936,-46.2564
Kostroma,Russia,57.7681,40.9269
Gaalkacyo,Somalia,6.7697,47.4308
Basildon,United Kingdom,51.58,0.49
Merced,United States,37.3057,-120.4779
Hayward,United States,37.6328,-122.0766
Lafayette,United States,40.3991,-86.8593
Arnavutköy,Turkey,41.1856,28.7406
Ich’ŏn,"Korea, South",37.2667,127.4333
Saarbrücken,Germany,49.2333,7.0
Timişoara,Romania,45.7597,21.23
Bayat,Turkey,40.5455,34.957
Tshikapa,Congo (Kinshasa),-6.4167,20.8
Chon Buri,Thailand,13.3611,100.985
Szeged,Hungary,46.255,20.145
Townsville,Australia,-19.25,146.8167
Santa Rosa,Philippines,14.32,121.12
Springfield,United States,39.7709,-89.654
Jos,Nigeria,9.9167,8.8903
Móstoles,Spain,40.3333,-3.8667
Thanh Hóa,Vietnam,19.8075,105.7764
Chungju,"Korea, South",36.9667,127.95
Cilegon,Indonesia,-6.0027,106.0112
Fuquan,China,26.6863,107.5204
Suzano,Brazil,-23.5428,-46.3108
Nha Trang,Vietnam,12.245,109.1917
Hamm,Germany,51.6667,7.8167
Nyíregyháza,Hungary,47.9531,21.7271
Cosenza,Italy,39.3,16.25
Cumaná,Venezuela,10.4564,-64.1675
Novorossiysk,Russia,44.7167,37.7833
Ambattūr,India,13.1143,80.1548
Huozhou,China,36.569,111.7551
Sumqayıt,Azerbaijan,40.5897,49.6686
Adıyaman,Turkey,37.7639,38.2778
Košice,Slovakia,48.7167,21.25
Tongchuanshi,China,35.08,109.03
Corona,United States,33.8616,-117.5649
Kütahya,Turkey,39.4167,29.9833
Isesaki,Japan,36.3114,139.1968
Touba,Senegal,14.8667,-15.8833
Kelowna,Canada,49.8881,-119.4956
Paterson,United States,40.9147,-74.1624
Al Marāghah,Egypt,26.7,31.6
Trieste,Italy,45.6503,13.7703
Kure,Japan,34.2492,132.5658
Taitō,Japan,35.7125,139.78
Posadas,Argentina,-27.3667,-55.9
Zhubei,Taiwan,24.8333,121.0119
Palu,Indonesia,-0.895,119.8594
Jalgaon,India,21.004,75.568
Biñan,Philippines,14.33,121.08
Palmas,Brazil,-10.1844,-48.3336
Osmaniye,Turkey,37.075,36.25
Chhatarpur,India,24.55,79.3527
Pamplona,Spain,42.8167,-1.65
Sejong,"Korea, South",36.487,127.2822
Macon,United States,32.8065,-83.6974
Ţanţā,Egypt,30.7833,31.0
Ismailia,Egypt,30.5833,32.2667
Vinnytsia,Ukraine,49.2333,28.4833
Ash Shīḩānīyah,Qatar,25.3722,51.2047
Binghamton,United States,42.1014,-75.9093
Parma,Italy,44.8015,10.328
Lakewood,United States,39.6977,-105.1172
Khorramābād,Iran,33.4875,48.3561
Brescia,Italy,45.5417,10.2167
Kurnool,India,15.83,78.05
Al Bājūr,Egypt,30.4333,31.0569
Xingsha,China,28.2573,113.1234
Kansas City,United States,39.1235,-94.7443
Murmansk,Russia,68.9706,33.075
Prato,Italy,43.88,11.0983
Camaçari,Brazil,-12.6978,-38.3239
Sakākā,Saudi Arabia,29.9697,40.2
Odessa,United States,31.8801,-102.3448
Yoshkar-Ola,Russia,56.65,47.8833
Marka,Somalia,1.7133,44.7656
Luxembourg,Luxembourg,49.6117,6.1319
Sunnyvale,United States,37.3836,-122.0255
Nalchik,Russia,43.4833,43.6167
Gəncə,Azerbaijan,40.6828,46.3606
Engels,Russia,51.5017,46.1222
Sunch’ŏn,"Korea, North",39.4167,125.9333
Nishitōkyō,Japan,35.7256,139.5383
Cascais,Portugal,38.7,-9.4167
Sawrān,Iraq,36.6606,44.5508
New Bedford,United States,41.6697,-70.9428
Udaipur,India,24.58,73.68
Aydın,Turkey,37.8481,27.8453
Qal‘at Bīshah,Saudi Arabia,20.0,42.6
Shaowu,China,27.3403,117.4925
Phatthaya,Thailand,12.9357,100.889
Ludwigshafen,Germany,49.4811,8.4353
Isparta,Turkey,37.7647,30.5567
Siverek,Turkey,37.75,39.3167
Somolu,Nigeria,6.5408,3.3872
Antalya,Turkey,36.8874,30.7075
Arnhem,Netherlands,51.9833,5.9167
Maidstone,United Kingdom,51.272,0.529
Santo Domingo de los Colorados,Ecuador,-0.2542,-79.1719
Hollywood,United States,26.0293,-80.1679
Almería,Spain,36.8403,-2.4681
Cibinong,Indonesia,-6.485,106.842
Si Racha,Thailand,13.174,100.93
As Sīb,Oman,23.6703,58.1891
South Lyon,United States,42.4614,-83.6526
Oldenburg,Germany,53.1439,8.2139
Mülheim,Germany,51.4275,6.8825
Bijiao,China,22.9253,113.2067
Braşov,Romania,45.6667,25.6167
Boosaaso,Somalia,11.2886,49.1819
Nogales,Mexico,31.3,-110.9333
Tuzla,Turkey,40.8161,29.3006
Haarlem,Netherlands,52.3833,4.6333
Sirājganj,Bangladesh,24.45,89.75
Awsīm,Egypt,30.1167,31.1333
Fontibón,Colombia,4.6786,-74.1411
Escondido,United States,33.1348,-117.0723
Lake Charles,United States,30.201,-93.2111
Lausanne,Switzerland,46.5198,6.6335
Talā,Egypt,30.6801,30.9438
Ţalkhā,Egypt,31.0547,31.3756
Sherbrooke,Canada,45.4,-71.9
Eldoret,Kenya,0.5167,35.2833
Pasadena,United States,29.6575,-95.1498
Bellevue,United States,47.5951,-122.1535
Las Condes,Chile,-33.4117,-70.55
Mathura,India,27.4924,77.6737
Joliet,United States,41.5188,-88.1499
Champaign,United States,40.1142,-88.2737
Aksaray,Turkey,38.3742,34.0289
Usme,Colombia,4.4464,-74.1522
Mbale,Uganda,1.0806,34.175
Alcalá de Henares,Spain,40.4667,-3.3667
Kızıltepe,Turkey,37.1939,40.5861
Pomona,United States,34.0585,-117.7626
Matsue,Japan,35.4681,133.0486
Fairfield,United States,38.2583,-122.0335
Pindi Bhattian,Pakistan,31.8958,73.2761
Heroica Nogales,Mexico,31.3186,-110.9458
Sampaloc,Philippines,14.6031,121.0022
Quilmes,Argentina,-34.7167,-58.2667
Randburg,South Africa,-26.0936,28.0064
Anseong,"Korea, South",37.0078,127.2797
Çekme,Turkey,41.0369,29.1786
Mesquite,United States,32.7602,-96.5865
Elkhart,United States,41.6916,-85.9627
Craiova,Romania,44.3333,23.8167
Khimki,Russia,55.8892,37.445
Chauddagram,Bangladesh,23.2283,91.3133
Taranto,Italy,40.4711,17.2431
Toulon,France,43.1258,5.9306
İskenderun,Turkey,36.5817,36.165
Naperville,United States,41.748,-88.1659
Hamilton,New Zealand,-37.7833,175.2833
Várzea Grande,Brazil,-15.65,-56.1333
St. George,United States,37.0758,-113.5752
Roseville,United States,38.7703,-121.3196
Enschede,Netherlands,52.2225,6.8925
Pingzhen,Taiwan,24.9439,121.2161
Taytay,Philippines,14.5692,121.1325
Sāngli,India,16.853,74.583
Yachiyo,Japan,35.7224,140.0999
Ramapo,United States,41.1404,-74.1072
Tétouan,Morocco,35.5667,-5.3667
Nagareyama,Japan,35.8563,139.9029
Reims,France,49.2628,4.0347
Tarlac City,Philippines,15.4869,120.59
Zielona Góra,Poland,51.9333,15.5
Bengkulu,Indonesia,-3.7956,102.2592
Juazeiro do Norte,Brazil,-7.2,-39.3333
Davangere,India,14.4666,75.9242
Topeka,United States,39.0346,-95.6955
Foz do Iguaçu,Brazil,-25.54,-54.5875
Uppsala,Sweden,59.8581,17.6447
Burlington,United States,36.076,-79.4685
Osnabrück,Germany,52.2833,8.05
Calicut,India,11.2588,75.7804
Büyükçekmece,Turkey,41.02,28.5775
’s-Hertogenbosch,Netherlands,51.6833,5.3
Warner Robins,United States,32.5961,-83.6527
Amersfoort,Netherlands,52.15,5.3833
Malabon,Philippines,14.66,120.96
Higashi-Hiroshima,Japan,34.4264,132.7433
Bārāmati,India,18.15,74.58
Beykoz,Turkey,41.1342,29.0922
Itami,Japan,34.7833,135.4
Zaanstad,Netherlands,52.4333,4.8167
Modena,Italy,44.6469,10.9256
Kodaira,Japan,35.7285,139.4774
Częstochowa,Poland,50.8,19.1167
Leverkusen,Germany,51.0333,6.9833
Surprise,United States,33.6815,-112.4515
Ilford,United Kingdom,51.5575,0.0858
Taganrog,Russia,47.2167,38.9167
Torrance,United States,33.8346,-118.3416
Komsomol’sk-na-Amure,Russia,50.5667,137.0
Dahūk,Iraq,36.8667,43.0
Mothīhāri,India,26.65,84.9167
Makiivka,Ukraine,48.0556,37.9611
Leganés,Spain,40.3281,-3.7644
Cainta,Philippines,14.57,121.12
Akola,India,20.7,77.0
Huayin,China,34.5833,110.1
Suzuka,Japan,34.882,136.5842
Loures,Portugal,38.8333,-9.1667
Petare,Venezuela,10.4833,-66.8167
Sudbury,Canada,46.49,-81.01
Georgetown,Guyana,6.8058,-58.1508
Petrópolis,Brazil,-22.505,-43.1789
Daloa,Côte d’Ivoire,6.8833,-6.45
Port Sudan,Sudan,19.6167,37.2167
Kamirenjaku,Japan,35.6836,139.5595
Simferopol,Ukraine,44.9519,34.1022
Irákleio,Greece,35.3403,25.1344
Armenia,Colombia,4.53,-75.68
Los Alcarrizos,Dominican Republic,18.5167,-70.0167
Donostia,Spain,43.3214,-1.9856
Fuenlabrada,Spain,40.2833,-3.8
Santa Maria,United States,34.9333,-120.4431
Lipa City,Philippines,13.9411,121.1622
Butuan,Philippines,8.948,125.543
Popayán,Colombia,2.4542,-76.6092
Bern,Switzerland,46.9481,7.4475
Pingtung,Taiwan,22.6761,120.4942
Kumagaya,Japan,36.1474,139.3886
Ambon,Indonesia,-3.7,128.1667
Warrington,United Kingdom,53.39,-2.59
Houma,United States,29.58,-90.7059
Türkistan,Kazakhstan,43.3019,68.2692
Saint-Étienne,France,45.4347,4.3903
Campeche,Mexico,19.85,-90.5306
Nam Định,Vietnam,20.42,106.1683
Mbeya,Tanzania,-8.9,33.45
Heidelberg,Germany,49.4167,8.7167
Düzce,Turkey,40.8417,31.1583
Darmstadt,Germany,49.8722,8.6528
Columbia,United States,38.9472,-92.3268
Syktyvkar,Russia,61.6667,50.8167
Carmen,Mexico,18.6431,-91.8306
Fullerton,United States,33.8841,-117.9279
Uyo,Nigeria,5.0333,7.9275
Olathe,United States,38.8833,-94.82
Yamaguchi,Japan,34.1781,131.4739
Crato,Brazil,-7.4639,-63.04
Chimbote,Peru,-9.0745,-78.5936
Asyūţ,Egypt,27.1833,31.1667
Thornton,United States,39.9197,-104.9438
Cotia,Brazil,-23.6042,-46.9194
Taboão da Serra,Brazil,-23.5328,-46.7994
Getafe,Spain,40.3047,-3.7311
Imperatriz,Brazil,-5.5333,-47.4833
Hino,Japan,35.6713,139.3951
Tarsus,Turkey,36.9165,34.8951
Solingen,Germany,51.1667,7.0833
Paraná,Argentina,-31.7331,-60.5297
Al Kūt,Iraq,32.4907,45.8304
Bettiah,India,26.8014,84.5028
Sukkur,Pakistan,27.7061,68.8483
Floridablanca,Colombia,7.2167,-73.0667
Baguio City,Philippines,16.4119,120.5933
Huddersfield,United Kingdom,53.645,-1.7798
Koumassi,Côte d’Ivoire,5.3,-3.95
Greeley,United States,40.4152,-104.7706
Beaumont,United States,30.0849,-94.1451
Las Cruces,United States,32.3265,-106.7893
Jinshi,China,29.5,111.908
Kushtia,Bangladesh,23.9101,89.1231
Santa Maria,Brazil,-29.6833,-53.8
Newcastle,Australia,-32.9167,151.75
Reykjavík,Iceland,64.1467,-21.94
Kendari,Indonesia,-3.9907,122.5086
Shorāpur,India,16.52,76.76
‘Unayzah,Saudi Arabia,26.0906,43.9875
Odawara,Japan,35.25,139.15
Mandaue City,Philippines,10.33,123.93
Midland,United States,32.0243,-102.1147
Tinnevelly,India,8.7136,77.7567
Metairie,United States,29.9977,-90.178
Anjōmachi,Japan,34.9587,137.0803
Manzhouli,China,49.598,117.379
Oruro,Bolivia,-17.9667,-67.1167
Bellary,India,15.1,76.9167
Iligan,Philippines,8.23,124.25
Bhāgalpur,India,25.25,87.0
Kishiwada,Japan,34.4667,135.3667
Rancagua,Chile,-34.1667,-70.75
Tacna,Peru,-18.0147,-70.2489
Ndola,Zambia,-12.9689,28.6325
Numazu,Japan,35.0956,138.8634
Merlo,Argentina,-34.6653,-58.7275
Galaţi,Romania,45.4233,28.0425
Tottori,Japan,35.5,134.2333
Jōetsu,Japan,37.1479,138.2361
West Valley City,United States,40.6886,-112.0123
Kōfu,Japan,35.6621,138.5682
Orange,United States,33.8038,-117.8218
Qyzylorda,Kazakhstan,44.85,65.5167
Southend,United Kingdom,51.55,0.71
Vũng Tàu,Vietnam,10.3833,107.1167
Warren,United States,42.4934,-83.027
Ramat Gan,Israel,32.07,34.8236
Larkana,Pakistan,27.5583,68.2111
Regensburg,Germany,49.0167,12.0833
Herne,Germany,51.55,7.2167
Grand Junction,United States,39.0877,-108.5673
Padiāla,India,30.802,76.593
Delhi Cantonment,India,28.6,77.1333
Guri,"Korea, South",37.6,127.15
Kuala Terengganu,Malaysia,5.3292,103.1361
Newport,United Kingdom,51.5886,-2.9978
Marabá,Brazil,-5.35,-49.1167
Ciudad del Este,Paraguay,-25.5167,-54.6167
Tyler,United States,32.3184,-95.3062
Salzburg,Austria,47.8,13.045
Buôn Ma Thuột,Vietnam,12.6667,108.05
Dumai,Indonesia,1.6667,101.45
Radom,Poland,51.4036,21.1567
Nizhnekamsk,Russia,55.6333,51.8167
Cabimas,Venezuela,10.4,-71.45
Beichengqu,China,40.437,113.11
Sumaré,Brazil,-22.8219,-47.2669
Mitchells Plain,South Africa,-34.0506,18.6181
Masan,"Korea, South",35.1833,128.55
Maţraḩ,Oman,23.6167,58.5667
Pasadena,United States,34.1597,-118.139
Ica,Peru,-14.0667,-75.7333
Salt Lake City,India,22.61,88.4
Le Havre,France,49.49,0.1
Gravataí,Brazil,-29.9333,-50.9833
Hampton,United States,37.0551,-76.363
Etāwa,India,24.18,78.2
Mossoró,Brazil,-5.1878,-37.3439
Sonīpat,India,28.99,77.022
Shakhty,Russia,47.7,40.2333
Itajaí,Brazil,-26.9,-48.6667
Sincelejo,Colombia,9.295,-75.3961
Cabuyao,Philippines,14.275,121.125
San Fernando,Philippines,15.03,120.68
Bloomington,United States,40.4757,-88.9703
Toyokawa,Japan,34.8268,137.3759
Barura,Bangladesh,23.375,91.0583
Nansana,Uganda,0.3639,32.5286
Paderborn,Germany,51.7181,8.7542
Aalborg,Denmark,57.05,9.9167
Ordu,Turkey,40.9833,37.8833
Dikirnis,Egypt,31.0883,31.5969
Zhangping,China,25.2902,117.42
Monclova,Mexico,26.9103,-101.4222
Enfield,United Kingdom,51.6522,-0.0808
Reggio di Calabria,Italy,38.1114,15.6619
Toruń,Poland,53.0222,18.6111
Elizabeth,United States,40.6658,-74.1913
González Catán,Argentina,-34.7667,-58.6167
Neuss,Germany,51.2,6.7
Volta Redonda,Brazil,-22.5228,-44.1039
Uşak,Turkey,38.6778,29.4042
Stamford,United States,41.1039,-73.5585
Munro Turuttu,India,9.0,76.6167
Mulangodi,India,9.0,76.6167
Quilon,India,8.8932,76.6141
Yuma,United States,32.5995,-114.5491
Batangas,Philippines,13.83,121.0
San Salvador,El Salvador,13.6989,-89.1914
Kent,United States,47.3887,-122.2128
Miramar,United States,25.9773,-80.3351
Bogra,Bangladesh,24.85,89.3667
Cairns,Australia,-16.92,145.78
Chiniot,Pakistan,31.7194,72.9842
Atushi,China,39.7162,76.1684
Malabo,Equatorial Guinea,3.7456,8.7744
Eloy Alfaro,Ecuador,-2.1733,-79.8311
Barrie,Canada,44.3711,-79.6769
Bratsk,Russia,56.1167,101.6
Reggio Emilia,Italy,44.7,10.6333
Coeur d'Alene,United States,47.704,-116.7936
Juliaca,Peru,-15.4833,-70.1333
García,Mexico,25.8167,-100.5833
Diaobingshancun,China,42.4667,123.5667
Tachikawa,Japan,35.6942,139.4197
Sibu,Malaysia,2.2878,111.8308
Castellón de la Plana,Spain,39.9831,-0.0331
Dzerzhinsk,Russia,56.2333,43.45
Rzeszów,Poland,50.0333,22.0
Oral,Kazakhstan,51.2225,51.3725
Thái Nguyên,Vietnam,21.6,105.85
El Geneina,Sudan,13.45,22.45
Lakewood,United States,40.0763,-74.2031
Coral Springs,United States,26.2702,-80.2591
Sterling Heights,United States,42.5809,-83.0305
Abbotsford,Canada,49.05,-122.3167
Shekhupura,Pakistan,31.7111,73.9878
San-Pédro,Côte d’Ivoire,4.75,-6.6333
Plzeň,Czechia,49.7475,13.3775
Wuyishan,China,27.7564,118.0353
Noginsk,Russia,64.4833,91.2333
Lobito,Angola,-12.3667,13.5333
Shenmu,China,38.827,110.499
Saurimo,Angola,-9.65,20.4
Cimanggis,Indonesia,-6.3645,106.8591
Ta‘izz,Yemen,13.5789,44.0219
Formosa,Argentina,-26.1833,-58.1833
Kassala,Sudan,15.45,36.4
Governador Valadares,Brazil,-18.85,-41.9333
Orsk,Russia,51.2,58.5667
Uji,Japan,34.8844,135.7997
Yuba City,United States,39.1357,-121.6383
Chishui,China,28.5904,105.6975
Kitwe,Zambia,-12.8167,28.2
Bayamón,Puerto Rico,18.3794,-66.1635
Burgos,Spain,42.35,-3.7067
Taiping,Malaysia,4.85,100.7333
Indaiatuba,Brazil,-23.0903,-47.2181
Sosnowiec,Poland,50.2833,19.1333
Higüey,Dominican Republic,18.6167,-68.7
Yakima,United States,46.5923,-120.5496
Seixal,Portugal,38.65,-9.1
